guid	text_a	most-value	in-decrease	speci	cmp	more-less	trend
guid_265-0	示意我国1960-2045年每五年的劳动人口增长变化含预测）。完成下列各题。我国劳动人口数量最多的年份是	0	0	1	0	0	0
guid_265-1	示意我国1960-2045年每五年的劳动人口增长变化含预测）。完成下列各题。未来10年劳动人口数量的变化将导致	0	0	1	0	0	0
guid_266-0	我国某湖泊面积2.8km2，海拔高度483m，图9表示湖泊水位变化。据此问题。该湖泊最有可能位于	1	0	1	0	1	0
guid_266-1	我国某湖泊面积2.8km引起该湖泊水位季节变化的主要原因是	1	0	1	0	1	0
guid_267-0	图为城市边缘区植被生长期变化坐标图，下题形成四城市边缘区植被生长期分布规律的原因，可能是	0	0	0	0	0	1
guid_267-1	图为城市边缘区植被生长期变化坐标图，下题四城市边缘区植被生长期的差异，体现了	0	0	0	1	0	0
guid_268-0	近年来，越来越多的中国企业赴美投资建厂，早在1999年海尔公司选择在美国南卡莱罗纳州建厂，当地政府规定，每创造一个就业机会就减免2500美元的税收。南卡莱罗纳州与全美工资水平状况比较表，完成下列各题。海尔选择在美国的南卡莱罗纳州建厂，主导因素是	0	0	0	1	0	0
guid_269-0	我国某省人口变化统计表。完成下题。该省区最可能是	0	1	1	0	0	0
guid_269-1	我国某省人口变化统计表。完成下题。该省区在1990-2010年期间	0	1	1	0	0	0
guid_270-0	为四国城市人口比重变化示意图。完成下列问题。本世纪以来，城市化水平最高.发展速度最快的分别是	0	1	1	1	0	0
guid_270-1	为四国城市人口比重变化示意图。完成下列问题。最早出现逆城市化现象的是	0	1	0	0	0	0
guid_271-0	是1980-2007年福建省人口自然变动曲线图单位‰），完成各题。1990年至1999年间，福建省人口出生率为迅速下降，与人口出生率迅速下降无关的是	0	1	0	0	0	0
guid_271-1	是1980-2007年福建省人口自然变动曲线图单位‰），完成各题。据图下列叙述正确的是	0	1	0	0	0	1
guid_272-0	如图示意我国及东部中部西部三大地带能源自给率的变化情况。据此下列下列各题。图中四条曲线代表西部地带的是	0	1	1	0	0	0
guid_272-1	如图示意我国及东部中部西部三大地带能源自给率的变化情况。据此下列下列各题。下列地区可以大量调出能源输往Ⅳ地带的是①东北地区②西北地区③青藏地区④西南地区	0	0	0	1	0	0
guid_273-0	我国两城市的甲乙两家庭人口住房收入等条件相当各月用电量比较图。完成下列各题。家庭用电量与所在地气候状况存在一定的相关性。下列说法正确的是	1	0	0	0	0	0
guid_273-1	我国两城市的甲乙两家庭人口住房收入等条件相当各月用电量比较图。完成下列各题。我国是能源消费大国，而核电所占比重小。我国发展核电最大可能是	1	0	0	0	0	0
guid_274-0	城市功能用地的演替表现为用地的扩展和不同功能用地间的相互转换。我国北方某综合性大城市中心城区的建成区面积从2003年的237平方千米增加至2012年的330平方千米。为2003-2012年该城市某主要功能用地的演替示意图。完成下面小题。图中所示的城市功能用地最可能是	0	0	1	0	0	0
guid_274-1	城市功能用地的演替表现为用地的扩展和不同功能用地间的相互转换。我国北方某综合性大城市中心城区的建成区面积从2003年的237平方千米增加至2012年的330平方千米。为2003-2012年该城市某主要功能用地的演替示意图。完成下面小题。2003-2012年功能用地的变化表明该城市	0	1	1	0	0	0
guid_275-0	图8是我国人口相关数据统计图数据来源：国家统计局官网）。出生人口性别比为每出生100名女婴相对应的出生男婴数。第1718题。洋流	0	0	0	1	0	1
guid_276-0	我国东部沿海某地区2004-2012年人口增长情况示意图。完成下列问题。有关该地区人口增长的正确叙述是	0	1	0	1	1	0
guid_276-1	我国东部沿海某地区2004-2012年人口增长情况示意图。完成下列问题。目前该地区	0	1	0	1	1	0
guid_277-0	一个国家的劳动年龄人口占总人口比重较大，抚养率比较低，为经济发展创造了有利的人口条件，即出现人口红利。反之，可能出现人口负债。抚养比是指少儿人口0-14岁及老年人口65岁及以上之和与劳动年龄人口15-64岁之比，就业比是指劳动年龄人口与总人口之比。问题。婴儿潮指的是在某一时期及特定地区，出生率较高的现象，下列年份中婴儿潮较明显的是	0	0	0	0	1	0
guid_277-1	一个国家的劳动年龄人口占总人口比重较大，抚养率比较低，为经济发展创造了有利的人口条件，即出现人口红利。反之，可能出现人口负债。抚养比是指少儿人口0-14岁及老年人口65岁及以上之和与劳动年龄人口15-64岁之比，就业比是指劳动年龄人口与总人口之比。问题。关于上图信息说法正确的是	0	1	0	0	1	0
guid_278-0	如图示意2001-2011年我国城镇人口增长率与建成区面积增长率的比较(%)。2001-2008年我国城市人口人均城市用地面积	0	0	0	1	0	0
guid_278-1	如图示意2001-2011年我国城镇人口增长率与建成区面积增长率的比较(%)。据上图结合相关知识可判断，2001年以来我国	0	0	0	1	1	0
guid_279-0	如图为太阳辐射总量随纬度的变化坐标图，完成下题关于图中ABC三条线所代表的地理含义的描述，正确的一组是	0	0	0	1	1	0
guid_279-1	如图为太阳辐射总量随纬度的变化坐标图，完成下题关于B线的解释，正确的是	1	0	0	0	0	0
guid_280-0	近两年美国都力压中国，是世界第一大对外直接投资接受国。波士顿咨询公司就预测称，多个行业的制造业将回归美国，所涉及产值约占美国从中国进口额的30%。中美两国每公斤纺纱成本价单位：美元对比表，完成下列各题。导致美国每公斤纺纱成本较低的因素有①劳动力价格②贸易壁垒③原料价格④优惠政策	0	0	0	1	0	0
guid_281-0	按照中长期铁路网规划》，我国将建设多条铁路快速客运通道。结合下面不同距离条件下高速铁路与航空运输两种运输方式的竞争关系模型图下列问题。由图可知，两种运输方式竞争最激烈的运距是	0	0	0	1	0	0
guid_282-0	图为中国北亚热带柑橘生产的气候适宜度相对于多年平均值的变化图由图完成题由图可知，符合我国北亚热带地区柑橘生产发展变化是	0	0	0	0	0	1
guid_283-0	图7是城市热岛强度日变化示意图”,完成问题。图中有关城市热岛强度的信息反映正确的是①晴天日平均值约1.7℃,最大值约3.7℃②阴天日平均值约0.9℃,最大值约2.4℃③热岛强度与天气形势有关云量少风速小热岛效应微弱④晴天时热岛效应显著	0	0	0	1	0	0
guid_283-1	图7是城市热岛强度日变化示意图”,完成问题。若图示热岛强度与人类活动之间的关系密切其依据是①城市人口密度高于郊区②臭氧层空洞不断扩大③海陆热力环流显著④峰值时刻与人流车流高峰期吻合	0	0	0	1	0	0
guid_284-0	该图为我国三个流域水灾受灾比受水灾的县域个数与总县域个数的比值多年平均的月变化图。问题。三个流域水灾受灾比的特点有：	0	0	0	0	1	0
guid_284-1	该图为我国三个流域水灾受灾比受水灾的县域个数与总县域个数的比值多年平均的月变化图。问题。当黄河流域水灾受灾比出现峰值时：	1	0	0	0	0	0
guid_285-0	水量盈余率是衡量水库蓄水量变化的重要指标水量盈余率流入量/流出量)。2013年我国某水库各月水量盈余率统计图完成下列问题。该水库储水量最大的时期是	0	0	1	0	0	0
guid_285-1	水量盈余率是衡量水库蓄水量变化的重要指标水量盈余率流入量/流出量)。2013年我国某水库各月水量盈余率统计图完成下列问题。该水库最有可能位于	0	0	1	0	0	0
guid_286-0	土壤植被覆盖率与土壤侵蚀关系图，问题。土壤植被覆盖率与土壤侵蚀的相互关系是	0	0	0	0	0	1
guid_286-1	土壤植被覆盖率与土壤侵蚀关系图，问题。有关我国土壤侵蚀的区域问题，正确的是	0	0	0	0	0	1
guid_287-0	我国某城市不同指标下适度人口和最大人口的测算结果。据此完成。根据的数据可推测，该城市	1	0	0	0	0	0
guid_288-0	该图为我国某省级行政区某年国内游客流量变化。完成问题。该省级行政区最可能是	0	1	0	0	1	0
guid_288-1	该图为我国某省级行政区某年国内游客流量变化。完成问题。关于该省级行政区游客流量的变化原因错误的是	0	1	0	0	1	0
guid_289-0	美日德三个国家各自经历了迥然不同的城市化发展道路，分别是美国的大都市区发展模式日本的综合发展模式和德国的中小城市发展模式。美国人口主要居住在大都市区内。大城市聚集发展在日本城市化进程中起着非常重要的带动作用，同时中小城市也发挥了重要的作用。德国居住在10万人口以上较大城市的人口仅有2500万，占总人口的30%左右。示意美日德三个国家城市化发展历程。完成下列各题。甲乙丙依次表示	0	1	0	1	0	0
guid_289-1	美日德三个国家各自经历了迥然不同的城市化发展道路，分别是美国的大都市区发展模式日本的综合发展模式和德国的中小城市发展模式。美国人口主要居住在大都市区内。大城市聚集发展在日本城市化进程中起着非常重要的带动作用，同时中小城市也发挥了重要的作用。德国居住在10万人口以上较大城市的人口仅有2500万，占总人口的30%左右。示意美日德三个国家城市化发展历程。完成下列各题。图示三个国家中	0	1	0	0	0	0
guid_290-0	图16为2010年我国部分省级行政区的单位面积煤炭消耗量，完成3435题。P过程中最有可能出现的环境问题是	1	0	0	1	0	0
guid_291-0	抚养比是指非劳动力人口数与劳动力人口数之间的比率。老年抚养比=(65岁以上人口数/15-64岁人口数)×100%；少年抚养比=(0-14岁少年儿童人口数∕15-64岁人口数)×100%。“人口红利期是指随着生育率的下降和总人口中劳动适龄人口比重的上升，形成了一个劳动力资源相对丰富人口抚养负担相对较轻的时期。图为我国不同年龄段人口比例随时间变化图，完成下列各题。在最大人口红利期，老年抚养比少年抚养比大约是	1	0	1	0	0	0
guid_292-0	百度迁徙是利用百度LBS基于位置服务开放平台进行计算用于展现人口大迁徙轨迹与特征。为2014年春节假期前后某日百度迁徙地图，为此期间部分大城市日迁移人数占同日全国迁移人口的百分比。据此下列问题。在春节假期1月30日-2月5日期间，人口迁移对表1中所列城市造成的影响可能有	0	0	0	1	0	0
guid_293-0	为辽宁省近十年人口出生率死亡率变化折线图。完成小题。2017年辽宁省的人口增长模式属于	0	0	0	0	1	0
guid_293-1	为辽宁省近十年人口出生率死亡率变化折线图。完成小题。针对该人口增长模式可能出现的社会经济问题，宜采取的措施是	0	0	0	0	1	0
guid_294-0	为江苏省十一五”“十二五期间城市人口和总人口变化示意图。完成下列各题。图示时期，江苏省	0	1	1	0	0	0
guid_295-0	影响我国的台风大多数生成的源地在北纬10度至30度之间西太平洋洋面上，示意某台风中心向西经过福建某地时的风速变化，据此完成下列各题。台风什么时候最接近该地	1	0	0	0	0	0
guid_296-0	读中日韩俄四国交通资料统计图表，下列各题。关于甲乙丙丁四国说法正确的是	0	0	1	0	1	0
guid_296-1	读中日韩俄四国交通资料统计图表，下列各题。目前甲国向乙国出口的矿产资源最有可能的是	0	0	1	0	1	0
guid_297-0	榨菜方便面火腿肠等是流动人口最为常见的消费品。为某上市公司生产的榨菜在两个分区销售份额占比的变化数据。据此下列各题。该销售份额占比的变化，能说明2011年后	0	1	0	0	0	0
guid_298-0	中国城市人口比重时间变化曲线图完成下列小题。改革开放以来，我国城市化发展速度最快的是	0	1	0	0	0	1
guid_298-1	中国城市人口比重时间变化曲线图完成下列小题。下列有关我国城市化的叙述，正确的是	0	1	0	0	0	1
guid_299-0	作为一种清洁能源，风能的开发越来越受到人们的关注。陆地与海上风速统计图完成第7题。有关海上和陆地风速叙述正确的是	0	0	0	1	0	0
guid_300-0	某市三大产业和生产总值表下列各题。结合上表，下列说法正确的是	0	1	0	0	0	0
guid_301-0	新中国人口的自然变动图下题1950-2000年间，人口自然增长率最高年份的增长率约为	1	0	1	0	0	0
guid_301-1	新中国人口的自然变动图下题根据图上曲线延伸的变化未来10-20年内将出现的情况是	0	0	0	0	0	1
guid_302-0	总和生育率也称总生育率，是指某国家或地区的妇女在育龄期间，每个妇女平均生育的子女数。我国总和生育率变化曲线图数据未包括香港澳门台湾），下面小题。1970年以后，我国总和生育率总体呈下降趋势，导致这种变化的主要原因是	0	1	0	0	0	0
guid_302-1	总和生育率也称总生育率，是指某国家或地区的妇女在育龄期间，每个妇女平均生育的子女数。我国总和生育率变化曲线图数据未包括香港澳门台湾），下面小题。如果图中所示变化趋势持续下去，最可能出现的是	0	0	0	0	0	1
guid_303-0	是我国某两个省级行政区甘蔗种植面积变化示意图。完成下列小题。图1中的MN曲线分别代表的省级行政区可能是	0	0	0	1	0	1
guid_303-1	是我国某两个省级行政区甘蔗种植面积变化示意图。完成下列小题。影响M省级行政区甘蔗种植面积变化的主要原因是	0	0	0	1	0	1
guid_304-0	某地冬至日12月22日前后太阳高度日变化曲线图下列各题：该日当地的昼长是多少	1	0	1	0	0	0
guid_304-1	某地冬至日12月22日前后太阳高度日变化曲线图下列各题：该地的经纬度是	1	0	1	0	0	0
guid_304-2	某地冬至日12月22日前后太阳高度日变化曲线图下列各题：此日南极圈的日出方位是	1	0	1	0	0	0
guid_305-0	1996-2009年月黑子平均数监测曲线图，问题。未来太阳活动高峰年可能出现在哪一年	0	0	0	0	1	0
guid_306-0	植被叶面积指数是指单位土地面积上植物叶片总面积占土地面积的倍数，即叶面积指数叶片总面积土地面积。在我国，大致以100°E为界，东部大部分地区的植被叶面积指数大于西部。我国30°N植被叶面积指数变化示意图”（如），完成下列问题。在我国30°N附近地区，100°E以西叶面积指数较小，发展农业遇到的限制性因素主要是	0	0	0	0	1	0
guid_306-1	植被叶面积指数是指单位土地面积上植物叶片总面积占土地面积的倍数，即叶面积指数叶片总面积土地面积。在我国，大致以100°E为界，东部大部分地区的植被叶面积指数大于西部。我国30°N植被叶面积指数变化示意图”（如），完成下列问题。造成100°E以东植被叶面积指数变化最主要因素是	0	1	0	0	0	0
guid_307-0	是某国1960-2010年人口出生率和死亡率变化图，下列各题。该国人口数量减少的时间大约是	0	0	0	1	1	0
guid_307-1	是某国1960-2010年人口出生率和死亡率变化图，下列各题。目前，该国面临的主要人口问题是	0	0	0	1	1	0
guid_308-0	在过去几十年间，世界城市规模变化显著。由1955年的只有两个城市人口过千万，到2015年有八个城市人口过2000万。表为1955年和2015年世界前十位最大城市。据此完成下题。关于世界最大城市变化及原因叙述止确的是	0	0	1	0	0	0
guid_309-0	是MN两地太阳辐射的年变化示意图完成下列问题。M地最可能位于(　　)	1	0	1	0	0	1
guid_309-1	是MN两地太阳辐射的年变化示意图完成下列问题。5-7月如果N地获得的太阳辐射较低，最主要的原因可能是(　　)	1	0	1	0	0	1
guid_310-0	日照时数指太阳在某地实际照射的时间，图们江是中国与朝鲜的界河。为图们江流域日照时数年内变化柱状图。据此完成下列各题。日照百分率为一个时段内某地日照时数与理论上最大的日照时数的比值（﹪）。该流域9月份的日照百分率大约为	0	0	1	0	0	0
guid_310-1	日照时数指太阳在某地实际照射的时间，图们江是中国与朝鲜的界河。为图们江流域日照时数年内变化柱状图。据此完成下列各题。该流域日照时数在7月出现低谷的主要原因是	0	0	1	0	1	0
guid_311-0	为秦岭太白山南北坡气温垂直递减率的变化情况。完成以下问题。太白山南北坡气温垂直递减率	0	0	0	1	0	0
guid_311-1	为秦岭太白山南北坡气温垂直递减率的变化情况。完成以下问题。影响南北坡5-9月气温垂直递减率差异的主要因素是①纬度②坡度③气流运动④植被覆盖	0	0	0	1	0	0
guid_312-0	多数学者认为，未来地球环境人口容量在100亿左右。为世界总人口推算图。下列各题。按图推算，世界人口突破警戒值的时间大约在	0	0	1	0	0	0
guid_313-0	结合所学知识。夜晚，学生们宿营最为安全的地点是	0	0	0	1	1	0
guid_314-0	为北半球某地某日的太阳高度变化示意图。完成下列问题。该地的地理坐标是	1	0	1	0	0	0
guid_314-1	为北半球某地某日的太阳高度变化示意图。完成下列问题。若不考虑天气因素和建筑物的遮挡，该日福建一天中建筑物窗户受阳光照射的情况正确的是	1	0	1	0	0	0
guid_315-0	某种农作物生长期约2个月，前期1个月最适宜温度15-18℃，后期1个月最适宜温度12-14℃。是种植该作物的甲乙两地气候资料。根据所给材料，下面各题。该作物在乙地的最佳收获月份	0	0	1	0	0	0
guid_315-1	某种农作物生长期约2个月，前期1个月最适宜温度15-18℃，后期1个月最适宜温度12-14℃。是种植该作物的甲乙两地气候资料。根据所给材料，下面各题。与甲地相比，乙地种植该作物	0	0	0	1	0	0
guid_316-0	某城市面积变化过程示意图，下列各题。该城市最可能出现	0	1	0	1	0	0
guid_316-1	某城市面积变化过程示意图，下列各题。在该城市的发展过程中，最有可能由市中心区向外转移的产业为	0	1	0	1	0	0
guid_317-0	国务院新闻办公室于2010年9月10日发表了中国的人力资源状况白皮书。图为中国的人力资源状况白皮书公布的我国2000-2009年就业人员从事产业的比例变化趋势图。33-34题。下列叙述正确的是	0	0	0	1	0	0
guid_317-1	国务院新闻办公室于2010年9月10日发表了中国的人力资源状况白皮书。图为中国的人力资源状况白皮书公布的我国2000-2009年就业人员从事产业的比例变化趋势图。33-34题。下列关于导致我国第一产业就业人员比例变化原因的叙述，正确的是	0	1	0	0	0	0
guid_318-0	中数字表示高雄开普敦淮北芝加哥四个城市。下列各题：图中城市②是	0	0	1	0	0	0
guid_319-0	我国四个城市的部分社会服务功能情况，据表中信息完成下列各题。表中城镇等级由高到低的排序是	1	0	0	0	0	0
guid_319-1	我国四个城市的部分社会服务功能情况，据表中信息完成下列各题。四城市中，最适宜发展国家级IT产业的是	1	0	0	0	0	0
guid_320-0	川气东送被列为继三峡工程西气东输青藏铁路南水北调之后的中国第五大工程，该工程西起四川普光气田，东至上海市。表1为我国能源消费结构(%)表。据此回答题。关于我国能源消费结构的说法正确的是	0	1	0	1	0	1
guid_321-0	1983-2003年江苏省年平均气温变化图完成小题。1983-2003年，江苏省年平均气温变化的总体趋势是(　　)	0	0	0	0	0	1
guid_321-1	1983-2003年江苏省年平均气温变化图完成小题。为减缓气候变化，人类应采取的主要措施有(　　)	0	0	0	0	0	1
guid_322-0	长江中下游地区与青海西藏地区土地生产潜力和最大人口密度表，下列各题。据分析研究，西藏的人口合理容量正在减小，原因可能是①消费水平迅速上升②生产活动过程中破坏了生态环境③青藏铁路的开通，方便了与外界之间的联系④自然灾害的增多	0	0	0	1	0	0
guid_323-0	清洁能源是指不排放污染物的能源。为2007-2010年中国电力各细分行业发电量占比图表。据此小题。2010年中国清洁能源发电主要集中在(　　)。	0	0	0	1	0	0
guid_323-1	清洁能源是指不排放污染物的能源。为2007-2010年中国电力各细分行业发电量占比图表。据此小题。从图中可以看出，自2007年至2010年(　　)。	0	0	0	1	0	0
guid_324-0	为我国乡村和城市人口占总人口比重变化曲线图。下列各题。由图中信息可知	0	1	0	0	0	0
guid_324-1	为我国乡村和城市人口占总人口比重变化曲线图。下列各题。关于我国城市化的叙述，正确的是	0	0	0	1	0	1
guid_325-0	电线会受到所在地的气温降水风力等条件影响发生长度变化.，相邻两个电杆上电线悬挂高度相同时，电线最低点与两悬挂点间连线的垂直距离我们称之为电线弧垂如图所示，L为弧垂，单位：米）。图为弧垂示意图，右图为不同气温条件下。电线最佳弧垂随气温变化曲线图。回答题。下列四个地区中，最佳弧垂的年变化幅度按由小到大的顺序排列正确是	1	0	0	0	0	1
guid_325-1	电线会受到所在地的气温降水风力等条件影响发生长度变化.，相邻两个电杆上电线悬挂高度相同时，电线最低点与两悬挂点间连线的垂直距离我们称之为电线弧垂如图所示，L为弧垂，单位：米）。图为弧垂示意图，右图为不同气温条件下。电线最佳弧垂随气温变化曲线图。回答题。我国贵州省某些年份冬季经常会出现电线断裂或电杆拉倒的情况，主要原因是	1	0	0	0	0	1
guid_326-0	为欧洲北美中国三地区域电网实时负荷率变化曲线。负荷率是指用电量与发电厂的设计最大供电量的比值。完成下列小题。abc分别表示	0	0	0	1	1	0
guid_326-1	为欧洲北美中国三地区域电网实时负荷率变化曲线。负荷率是指用电量与发电厂的设计最大供电量的比值。完成下列小题。图中三大区域电网	0	0	0	1	1	0
guid_327-0	示意某月份海平面平均气压沿两条纬线的变化状况。完成下列各题。该月份可能是	1	0	0	0	0	0
guid_327-1	示意某月份海平面平均气压沿两条纬线的变化状况。完成下列各题。图示区域50°N的东西气压差大于30°N的，其主要影响因素是	1	0	0	1	0	0
guid_328-0	树干液流是植物体内由于叶片失水，从而引起水分通过木质部运输到叶片的过程，它是土壤一植物一大气连续体水流路径中一个关键的链接，承接了庞大的地下根系所吸收汇集的土壤水，决定了整个树冠的蒸腾量，可反映植物体内的水分传输状况。为某山地云杉林树干液流密度日变化示意图，完成下面小题。树干流液密度呈周期性变化的主导因素是	0	0	0	0	1	0
guid_329-0	海底深度与其岩石年龄关系图，下列各题。甲处的岩石类型和地形分别是	0	0	0	0	0	1
guid_329-1	海底深度与其岩石年龄关系图，下列各题。下列地区所处的板块边界与甲处类似的是	0	0	0	0	0	1
guid_330-0	改革开放后中国流动人口逐年增加，我国1988-2010年流动人口增长曲线图，完成小题。近年来，我国人口流动的主要方向是	0	0	0	0	0	1
guid_330-1	改革开放后中国流动人口逐年增加，我国1988-2010年流动人口增长曲线图，完成小题。下列因素中与我国改革开放后流动人口迅速增长关系最不密切的是	0	0	0	0	0	1
guid_331-0	某中等城市常住人口密度与距市中心距离关系图完成小题。住宅区密集分布的区域是	0	0	0	0	1	0
guid_331-1	某中等城市常住人口密度与距市中心距离关系图完成小题。距市中心2km内常住人口密度并不最高的主要原因是该区	0	0	0	0	1	0
guid_332-0	为高速铁路和甲运输方式两者间客运市场占有率随运距变化图。下列各题。图中两种运输方式的市场占有率变化幅度最大在	0	1	0	1	0	0
guid_332-1	为高速铁路和甲运输方式两者间客运市场占有率随运距变化图。下列各题。甲运输方式应该是	0	1	0	1	0	0
guid_333-0	我国某地某时段气温变化示意图，下列问题。经过该地该时段的天气系统可能是	0	0	0	1	1	0
guid_333-1	我国某地某时段气温变化示意图，下列问题。该地太阳能热水器使用效果最差的日期是	0	0	0	1	1	0
guid_334-0	为北半球亚热带同纬度大陆东西两岸沿海两地年降水量逐月累计曲线图。问题。①地区降水	0	1	0	0	0	0
guid_334-1	为北半球亚热带同纬度大陆东西两岸沿海两地年降水量逐月累计曲线图。问题。②地区利用当地典型农产品，可发展	0	1	0	0	0	0
guid_335-0	我国华南某城市2012年PM2.5月变化统计图，完成下列各题。该城市夏季PM2.5含量数值全年最低的主要原因是	1	0	0	0	0	0
guid_335-1	我国华南某城市2012年PM2.5月变化统计图，完成下列各题。下列降低该城市PM2.5含量的措施，切实可行的是	1	0	0	0	0	0
guid_336-0	2017年6月2日，日本厚生劳动省公布的人口动态统计数据显示，日本国内2016年出生的婴儿为97.6979万人，是1899年开始采用现行统计方法以来首次跌破100万人。为1970年至2016年日本人口出生数与人口死亡数统计图，，完成下题。日本人口自然增长开始进入负增长的年份是	0	0	0	1	0	0
guid_336-1	2017年6月2日，日本厚生劳动省公布的人口动态统计数据显示，日本国内2016年出生的婴儿为97.6979万人，是1899年开始采用现行统计方法以来首次跌破100万人。为1970年至2016年日本人口出生数与人口死亡数统计图，，完成下题。日本人口自然增长数量的变化，可能产生的影响是	0	0	0	1	0	0
guid_337-0	蓝化效应是指城市水体面积在城市环境保护中所起的作用。示意我国一些城市市区水域面积数据单位：km2）。据此完成下列各题。与其他城市相比，武汉市蓝化效应最强，其自然原因主要是	1	0	0	0	0	0
guid_338-0	图4是某城市1990年和2010年人口密度空间分布图。9-10题。据自然环境条件推断，图示地区下列土地利用类型的比例	0	0	0	1	0	0
guid_338-1	图4是某城市1990年和2010年人口密度空间分布图。9-10题。下列四地单位面积人口数量，2010年较1990年增长最大的是	0	0	0	1	0	0
guid_339-0	表示1909-2008年东北年冬夏季平均气温每10年平均值变化并结合所学知识完成下列各题。关于1909-2008年东北气候变化的叙述，正确的是	0	0	0	1	0	1
guid_339-1	表示1909-2008年东北年冬夏季平均气温每10年平均值变化并结合所学知识完成下列各题。气候变化对黑龙江省农业生产产生的影响可能有	0	0	0	1	0	1
guid_340-0	是某国人口出生率和死亡率随时间的变化图，完成下面各题。该国人口数量最多的年份大约出现在	0	0	0	1	1	0
guid_340-1	是某国人口出生率和死亡率随时间的变化图，完成下面各题。目前，该国人口发展过程中面临的主要问题是	0	0	0	1	1	0
guid_341-0	南京市某民居正南朝向窗户正午时阳光照射在室内地面上的面积统计表。表材料，下面小题。若某日该民居室内正午光照面积达一年中最大值，则	1	0	0	0	0	1
guid_342-0	生态足迹是维持一个区域生存所需要的能够提供资源并吸纳废弃物的地域空问。从生产和消费两方面，分析农牧交错区生态足迹，可为制定区域可持续发展政策提供科学依据。我国内蒙古中南部农牧交错区41.5°N-43°N，114.5°E-117°E生态足迹统计单位ghm2为全球性公顷，即各类土地转换后可比的单位)。据此，完成下面小题。该区域农业生产	0	0	0	1	0	0
guid_342-1	生态足迹是维持一个区域生存所需要的能够提供资源并吸纳废弃物的地域空问。从生产和消费两方面，分析农牧交错区生态足迹，可为制定区域可持续发展政策提供科学依据。我国内蒙古中南部农牧交错区41.5°N-43°N，114.5°E-117°E生态足迹统计单位ghm2为全球性公顷，即各类土地转换后可比的单位)。据此，完成下面小题。该区域土地退化的主要原因可能是	0	0	0	1	0	0
guid_342-2	生态足迹是维持一个区域生存所需要的能够提供资源并吸纳废弃物的地域空问。从生产和消费两方面，分析农牧交错区生态足迹，可为制定区域可持续发展政策提供科学依据。我国内蒙古中南部农牧交错区41.5°N-43°N，114.5°E-117°E生态足迹统计单位ghm2为全球性公顷，即各类土地转换后可比的单位)。据此，完成下面小题。该区域今后的功能定位应以	0	0	0	1	0	0
guid_343-0	该图为我国三个流域水灾受灾比受水灾的县域个数与总县域个数的比值多年平均的月变化图。问题。三个流域水灾受灾比的特点有：	0	0	0	1	1	0
guid_343-1	该图为我国三个流域水灾受灾比受水灾的县域个数与总县域个数的比值多年平均的月变化图。问题。当黄河流域水灾受灾比出现峰值时：	0	0	0	1	1	0
guid_344-0	为我国六次人口普查统计图。下列各题。我国人口增长速度最快的时段是	0	1	0	0	0	0
guid_344-1	为我国六次人口普查统计图。下列各题。图中反映出，目前我国人口面临的主要问题是	0	0	1	0	0	0
guid_345-0	甲乙两地终年盛行西风且纬度相当，分析两地的气候资料，完成下列各题。根据资料推断甲地的典型植被类型是	0	0	0	0	1	0
guid_345-1	甲乙两地终年盛行西风且纬度相当，分析两地的气候资料，完成下列各题。下列有关甲与乙地气候特点的比较，正确的是	0	0	0	1	1	0
guid_345-2	甲乙两地终年盛行西风且纬度相当，分析两地的气候资料，完成下列各题。在甲地最适宜发展的农业地域类型是	0	0	0	0	1	0
guid_346-0	我国近年来流动人口增长曲线图。下列因素中与我国流动人口迅速增加关系密切的是	0	0	0	0	0	1
guid_347-0	我国建国以来人口出生率与死亡率分析完成下题图中我国人口增长模式转变迅速的主要原因是	0	0	0	0	0	1
guid_347-1	我国建国以来人口出生率与死亡率分析完成下题．．引起人口增长模式转变的根本原因是	0	0	0	0	0	1
guid_348-0	图9为冀晋鲁豫苏皖平均最长连续无降水日数历年变化图。据此15-16题。1989年，该地区下列现象不可信的是	0	0	1	0	0	0
guid_348-1	图9为冀晋鲁豫苏皖平均最长连续无降水日数历年变化图。据此15-16题。为了减轻连续无降水天气对该地区粮食生产影响，下列措施应该优先考虑的是	0	0	1	0	0	0
guid_349-0	图为我国某省区三大产业产值比重与城市人口比重的变化图，其中①代表第二产业产值比重的变化，②代表城市人口比重的变化，③代表第三产业产值比重的变化，④代表第一产业产值比重的变化。完成以下问题。下列省区中，与图示省区最相符的是	0	0	0	1	1	0
guid_349-1	图为我国某省区三大产业产值比重与城市人口比重的变化图，其中①代表第二产业产值比重的变化，②代表城市人口比重的变化，③代表第三产业产值比重的变化，④代表第一产业产值比重的变化。完成以下问题。图中曲线变化反映出该省区的城市化发展特点是	0	1	0	0	0	0
guid_349-2	图为我国某省区三大产业产值比重与城市人口比重的变化图，其中①代表第二产业产值比重的变化，②代表城市人口比重的变化，③代表第三产业产值比重的变化，④代表第一产业产值比重的变化。完成以下问题。该省区的第一产业比重逐步下降，其主要的原因是	0	1	0	0	0	0
guid_350-0	年平均气温0以下地区有常年积雪分布，常年积雪下限称为雪线，雪线高度与气温和降水相关。是北半球某山地南坡和北坡年平均气温随海拔变化情况。完成下面小题。甲坡的雪线高度约为	0	0	1	0	0	0
guid_350-1	年平均气温0以下地区有常年积雪分布，常年积雪下限称为雪线，雪线高度与气温和降水相关。是北半球某山地南坡和北坡年平均气温随海拔变化情况。完成下面小题。关于甲坡和乙坡的叙述，正确的是	0	0	1	1	0	0
